Year, Month,Monthly Anomaly, Monthly Unc.,  Annual Anomaly, Annual Unc,Five-Year Anomaly, Five-Year Unc., Ten-Year Anomaly, Ten-Year Unc.,  Twenty-Year Anomaly, Twenty-year Unc.
1850,1,-0.801,0.482,      0,  0,   0,  0,     0,  0,     0,  0
1850,2,-0.102,0.592,      0,  0,   0,  0,     0,  0,     0,  0
1850,3,-0.119,0.819,      0,  0,   0,  0,     0,  0,     0,  0
1850,4,-0.485,0.575,      0,  0,   0,  0,     0,  0,     0,  0
1850,5,-0.351,0.549,      0,  0,   0,  0,     0,  0,     0,  0
1850,6,-0.528,0.448,-0.326,0.189,   0,  0,     0,  0,     0,  0
1850,7,0.036,0.457,-0.27,0.186,   0,  0,     0,  0,     0,  0
1850,8,-0.276,0.369,-0.283,0.143,   0,  0,     0,  0,     0,  0
1850,9,-0.328,0.33,-0.301,0.155,   0,  0,     0,  0,     0,  0
1850,10,-0.325,0.623,-0.296,0.148,   0,  0,     0,  0,     0,  0
1850,11,-0.219,0.532,-0.276,0.122,   0,  0,     0,  0,     0,  0
1850,12,-0.417,0.462,-0.25,0.132,   0,  0,     0,  0,     0,  0
1851,1,-0.122,0.428,-0.264,0.141,   0,  0,     0,  0,     0,  0
1851,2,-0.265,0.472,-0.262,0.156,   0,  0,     0,  0,     0,  0
1851,3,-0.329,0.42,-0.27,0.154,   0,  0,     0,  0,     0,  0
1851,4,-0.431,0.335,-0.232,0.152,   0,  0,     0,  0,     0,  0
1851,5,-0.11,0.37,-0.241,0.164,   0,  0,     0,  0,     0,  0
1851,6,-0.216,0.51,-0.215,0.186,   0,  0,     0,  0,     0,  0
1851,7,-0.13,0.42,-0.229,0.202,   0,  0,     0,  0,     0,  0
1851,8,-0.247,0.327,-0.258,0.185,   0,  0,     0,  0,     0,  0
1851,9,-0.435,0.341,-0.28,0.196,   0,  0,     0,  0,     0,  0
1851,10,0.131,0.409,-0.299,0.217,   0,  0,     0,  0,     0,  0
1851,11,-0.327,0.568,-0.307,0.207,   0,  0,     0,  0,     0,  0
1851,12,-0.101,0.468,-0.285,0.189,   0,  0,     0,  0,     0,  0
1852,1,-0.29,0.491,-0.27,0.197,   0,  0,     0,  0,     0,  0
1852,2,-0.606,0.378,-0.25,0.201,   0,  0,     0,  0,     0,  0
1852,3,-0.599,0.417,-0.235,0.201,   0,  0,     0,  0,     0,  0
1852,4,-0.659,0.571,-0.26,0.195,   0,  0,     0,  0,     0,  0
1852,5,-0.199,0.245,-0.257,0.217,   0,  0,     0,  0,     0,  0
1852,6,0.039,0.23,-0.253,0.234,-0.217,0.18,     0,  0,     0,  0
1852,7,0.059,0.638,-0.26,0.243,-0.21,0.181,     0,  0,     0,  0
1852,8,-0.016,0.44,-0.227,0.231,-0.21,0.176,     0,  0,     0,  0
1852,9,-0.251,0.292,-0.174,0.217,-0.205,0.174,     0,  0,     0,  0
1852,10,-0.17,0.349,-0.119,0.212,-0.2,0.168,     0,  0,     0,  0
1852,11,-0.287,0.521,-0.111,0.221,-0.195,0.169,     0,  0,     0,  0
1852,12,-0.063,0.399,-0.116,0.228,-0.188,0.166,     0,  0,     0,  0
1853,1,-0.366,0.347,-0.124,0.23,-0.186,0.166,     0,  0,     0,  0
1853,2,-0.208,0.41,-0.145,0.233,-0.186,0.169,     0,  0,     0,  0
1853,3,0.029,0.336,-0.148,0.228,-0.187,0.166,     0,  0,     0,  0
1853,4,0.002,0.648,-0.158,0.22,-0.17,0.167,     0,  0,     0,  0
1853,5,-0.096,0.467,-0.188,0.216,-0.162,0.172,     0,  0,     0,  0
1853,6,-0.027,0.367,-0.199,0.225,-0.159,0.18,     0,  0,     0,  0
1853,7,-0.041,0.621,-0.186,0.214,-0.156,0.18,     0,  0,     0,  0
1853,8,-0.26,0.31,-0.19,0.226,-0.154,0.18,     0,  0,     0,  0
1853,9,-0.287,0.293,-0.21,0.213,-0.143,0.181,     0,  0,     0,  0
1853,10,-0.29,0.275,-0.205,0.211,-0.13,0.187,     0,  0,     0,  0
1853,11,-0.647,0.368,-0.188,0.195,-0.128,0.19,     0,  0,     0,  0
1853,12,-0.193,0.476,-0.219,0.202,-0.117,0.192,     0,  0,     0,  0
1854,1,-0.22,0.335,-0.212,0.207,-0.117,0.19,     0,  0,     0,  0
1854,2,-0.248,0.314,-0.191,0.206,-0.121,0.192,     0,  0,     0,  0
1854,3,-0.214,0.493,-0.184,0.203,-0.123,0.193,     0,  0,     0,  0
1854,4,0.065,0.444,-0.155,0.23,-0.131,0.194,     0,  0,     0,  0
1854,5,0.106,0.43,-0.108,0.215,-0.129,0.199,     0,  0,     0,  0
1854,6,-0.396,0.463,-0.094,0.204,-0.131,0.2,     0,  0,     0,  0
1854,7,0.034,0.595,-0.107,0.197,-0.134,0.2,     0,  0,     0,  0
1854,8,-0.004,0.279,-0.093,0.185,-0.131,0.2,     0,  0,     0,  0
1854,9,-0.196,0.206,-0.059,0.171,-0.127,0.197,     0,  0,     0,  0
1854,10,0.056,0.569,-0.079,0.152,-0.125,0.192,     0,  0,     0,  0
1854,11,-0.091,0.387,-0.096,0.161,-0.13,0.192,     0,  0,     0,  0
1854,12,-0.015,0.561,-0.069,0.154,-0.136,0.194,-0.207,0.143,     0,  0
1855,1,-0.377,0.258,-0.062,0.15,-0.143,0.191,-0.204,0.145,     0,  0
1855,2,-0.088,0.296,-0.083,0.158,-0.153,0.19,-0.205,0.141,     0,  0
1855,3,0.199,0.586,-0.098,0.158,-0.158,0.19,-0.211,0.139,     0,  0
1855,4,-0.175,0.33,-0.047,0.156,-0.161,0.183,-0.205,0.137,     0,  0
1855,5,-0.098,0.601,-0.013,0.177,-0.158,0.181,-0.202,0.136,     0,  0
1855,6,-0.075,0.248,-0.033,0.216,-0.153,0.173,-0.199,0.135,     0,  0
1855,7,0.12,0.393,0,0.228,-0.15,0.171,-0.201,0.134,     0,  0
1855,8,-0.255,0.438,-0.001,0.225,-0.149,0.169,-0.202,0.135,     0,  0
1855,9,-0.378,0.236,0.01,0.242,-0.154,0.169,-0.202,0.134,     0,  0
1855,10,0.676,0.586,0.051,0.307,-0.16,0.163,-0.2,0.131,     0,  0
1855,11,0.307,0.459,0.061,0.337,-0.161,0.161,-0.202,0.133,     0,  0
1855,12,-0.25,0.6,0.106,0.378,-0.168,0.163,-0.202,0.14,     0,  0
1856,1,0.025,0.418,0.081,0.374,-0.171,0.158,-0.209,0.142,     0,  0
1856,2,-0.103,0.402,0.065,0.37,-0.174,0.154,-0.214,0.144,     0,  0
1856,3,0.322,0.696,0.052,0.375,-0.18,0.157,-0.216,0.145,     0,  0
1856,4,0.321,0.93,-0.035,0.354,-0.178,0.156,-0.216,0.145,     0,  0
1856,5,0.02,0.669,-0.081,0.352,-0.17,0.155,-0.216,0.145,     0,  0
1856,6,0.467,0.68,-0.076,0.347,-0.17,0.153,-0.217,0.144,     0,  0
1856,7,-0.177,0.549,-0.119,0.345,-0.171,0.156,-0.219,0.143,     0,  0
1856,8,-0.453,0.41,-0.147,0.342,-0.172,0.157,-0.218,0.143,     0,  0
1856,9,-0.533,0.249,-0.203,0.287,-0.177,0.159,-0.218,0.145,     0,  0
1856,10,-0.372,0.368,-0.274,0.247,-0.18,0.158,-0.22,0.142,     0,  0
1856,11,-0.237,0.445,-0.316,0.211,-0.181,0.157,-0.217,0.143,     0,  0
1856,12,-0.189,0.575,-0.382,0.182,-0.175,0.158,-0.22,0.144,     0,  0
1857,1,-0.494,0.347,-0.398,0.188,-0.178,0.156,-0.225,0.144,     0,  0
1857,2,-0.438,0.59,-0.409,0.177,-0.182,0.154,-0.226,0.144,     0,  0
1857,3,-0.346,0.568,-0.415,0.17,-0.186,0.154,-0.224,0.142,     0,  0
1857,4,-0.531,0.407,-0.409,0.14,-0.193,0.148,-0.223,0.139,     0,  0
1857,5,-0.485,0.218,-0.401,0.137,-0.194,0.148,-0.223,0.139,     0,  0
1857,6,-0.329,0.323,-0.365,0.125,-0.196,0.153,-0.226,0.139,     0,  0
1857,7,-0.368,0.351,-0.336,0.158,-0.197,0.153,-0.23,0.136,     0,  0
1857,8,-0.579,0.364,-0.313,0.153,-0.201,0.149,-0.233,0.136,     0,  0
1857,9,-0.608,0.289,-0.31,0.147,-0.217,0.145,-0.234,0.136,     0,  0
1857,10,-0.301,0.312,-0.293,0.149,-0.21,0.143,-0.237,0.133,     0,  0
1857,11,-0.144,0.451,-0.267,0.15,-0.209,0.141,-0.241,0.132,     0,  0
1857,12,0.24,0.656,-0.275,0.159,-0.21,0.142,-0.246,0.133,     0,  0
1858,1,-0.147,0.678,-0.264,0.158,-0.216,0.142,-0.243,0.132,     0,  0
1858,2,-0.157,0.441,-0.251,0.151,-0.218,0.14,-0.244,0.131,     0,  0
1858,3,-0.312,0.291,-0.256,0.154,-0.218,0.142,-0.248,0.128,     0,  0
1858,4,-0.332,0.359,-0.246,0.176,-0.23,0.135,-0.25,0.125,     0,  0
1858,5,-0.162,0.209,-0.244,0.174,-0.243,0.134,-0.251,0.124,     0,  0
1858,6,-0.427,0.255,-0.28,0.179,-0.245,0.136,-0.254,0.124,     0,  0
1858,7,-0.242,0.262,-0.293,0.192,-0.261,0.141,-0.258,0.121,     0,  0
1858,8,-0.417,0.304,-0.307,0.218,-0.274,0.142,-0.259,0.121,     0,  0
1858,9,-0.666,0.372,-0.325,0.201,-0.288,0.142,-0.264,0.123,     0,  0
1858,10,-0.192,0.491,-0.306,0.204,-0.301,0.137,-0.264,0.122,     0,  0
1858,11,-0.114,0.404,-0.286,0.195,-0.305,0.13,-0.26,0.124,     0,  0
1858,12,-0.196,0.587,-0.253,0.19,-0.318,0.126,-0.263,0.123,     0,  0
1859,1,-0.295,0.854,-0.249,0.186,-0.32,0.127,-0.263,0.124,     0,  0
1859,2,-0.328,0.43,-0.233,0.176,-0.315,0.127,-0.264,0.123,     0,  0
1859,3,-0.533,0.395,-0.211,0.16,-0.314,0.127,-0.267,0.124,     0,  0
1859,4,-0.098,0.284,-0.227,0.139,-0.31,0.123,-0.267,0.124,     0,  0
1859,5,0.074,0.27,-0.232,0.147,-0.305,0.122,-0.272,0.124,     0,  0
1859,6,-0.026,0.251,-0.228,0.135,-0.31,0.12,-0.27,0.124,     0,  0
1859,7,-0.19,0.264,-0.237,0.123,-0.315,0.122,-0.271,0.123,     0,  0
1859,8,-0.231,0.306,-0.236,0.106,-0.321,0.123,-0.273,0.124,     0,  0
1859,9,-0.404,0.253,-0.256,0.124,-0.321,0.121,-0.275,0.124,     0,  0
1859,10,-0.377,0.328,-0.226,0.118,-0.321,0.122,-0.277,0.121,     0,  0
1859,11,-0.179,0.294,-0.239,0.124,-0.316,0.122,-0.279,0.122,     0,  0
1859,12,-0.146,0.668,-0.248,0.144,-0.316,0.122,-0.283,0.126,-0.22,0.111
1860,1,-0.407,0.551,-0.251,0.152,-0.317,0.122,-0.279,0.128,-0.219,0.112
1860,2,-0.311,0.263,-0.263,0.153,-0.313,0.118,-0.279,0.127,-0.219,0.11
1860,3,-0.782,0.414,-0.258,0.148,-0.309,0.116,-0.28,0.127,-0.218,0.108
1860,4,0.262,0.396,-0.232,0.131,-0.313,0.116,-0.282,0.128,-0.216,0.107
1860,5,-0.08,0.218,-0.256,0.131,-0.324,0.116,-0.284,0.126,-0.216,0.107
1860,6,-0.133,0.375,-0.274,0.153,-0.338,0.117,-0.285,0.126,-0.214,0.106
1860,7,-0.22,0.399,-0.321,0.178,-0.337,0.114,-0.286,0.125,-0.213,0.105
1860,8,-0.384,0.304,-0.369,0.189,-0.34,0.116,-0.284,0.123,-0.213,0.105
1860,9,-0.339,0.333,-0.348,0.209,-0.341,0.111,-0.282,0.123,-0.212,0.105
1860,10,-0.068,0.352,-0.407,0.224,-0.339,0.109,-0.291,0.119,-0.212,0.105
1860,11,-0.463,0.319,-0.415,0.224,-0.34,0.108,-0.294,0.118,-0.212,0.104
1860,12,-0.367,0.866,-0.432,0.217,-0.339,0.107,-0.295,0.116,-0.213,0.104
1861,1,-0.97,0.659,-0.439,0.224,-0.344,0.105,-0.293,0.117,-0.213,0.105
1861,2,-0.885,0.373,-0.419,0.221,-0.343,0.108,-0.293,0.117,-0.212,0.105
1861,3,-0.528,0.415,-0.43,0.232,-0.348,0.107,-0.297,0.115,-0.211,0.105
1861,4,-0.446,0.48,-0.436,0.229,-0.35,0.106,-0.303,0.111,-0.209,0.105
1861,5,-0.183,0.255,-0.392,0.231,-0.35,0.107,-0.307,0.108,-0.21,0.105
1861,6,-0.328,0.416,-0.401,0.221,-0.356,0.107,-0.314,0.105,-0.209,0.104
1861,7,-0.312,0.324,-0.387,0.208,-0.356,0.108,-0.312,0.104,-0.209,0.103
1861,8,-0.137,0.329,-0.38,0.215,-0.355,0.107,-0.31,0.104,-0.208,0.104
1861,9,-0.471,0.33,-0.366,0.202,-0.356,0.105,-0.306,0.103,-0.208,0.104
1861,10,-0.14,0.347,-0.374,0.187,-0.354,0.105,-0.306,0.103,-0.21,0.104
1861,11,0.059,0.395,-0.373,0.188,-0.364,0.107,-0.303,0.101,-0.211,0.103
1861,12,-0.468,0.595,-0.373,0.148,-0.365,0.107,-0.301,0.099,-0.211,0.102
1862,1,-0.801,0.285,-0.385,0.131,-0.363,0.108,-0.295,0.099,-0.211,0.101
1862,2,-0.803,0.382,-0.398,0.128,-0.364,0.109,-0.298,0.099,-0.21,0.101
1862,3,-0.358,0.448,-0.393,0.107,-0.365,0.11,-0.295,0.099,-0.209,0.1
1862,4,-0.552,0.332,-0.424,0.098,-0.362,0.111,-0.293,0.098,-0.207,0.099
1862,5,-0.161,0.21,-0.496,0.11,-0.363,0.112,-0.292,0.098,-0.206,0.099
1862,6,-0.329,0.424,-0.506,0.12,-0.371,0.118,-0.29,0.098,-0.206,0.099
1862,7,-0.457,0.337,-0.448,0.12,-0.36,0.12,-0.289,0.097,-0.207,0.098
1862,8,-0.299,0.237,-0.408,0.123,-0.357,0.12,-0.284,0.096,-0.206,0.098
1862,9,-0.405,0.261,-0.411,0.132,-0.344,0.125,-0.28,0.096,-0.206,0.098
1862,10,-0.518,0.297,-0.384,0.139,-0.354,0.126,-0.278,0.097,-0.206,0.097
1862,11,-0.806,0.659,-0.388,0.135,-0.359,0.126,-0.276,0.094,-0.208,0.095
1862,12,-0.59,0.52,-0.392,0.115,-0.36,0.125,-0.278,0.095,-0.209,0.093
1863,1,-0.094,0.245,-0.397,0.104,-0.357,0.125,-0.277,0.094,-0.208,0.092
1863,2,-0.332,0.323,-0.404,0.103,-0.349,0.124,-0.279,0.096,-0.207,0.093
1863,3,-0.394,0.345,-0.446,0.114,-0.346,0.122,-0.28,0.097,-0.208,0.092
1863,4,-0.223,0.406,-0.43,0.121,-0.352,0.124,-0.277,0.095,-0.209,0.091
1863,5,-0.214,0.238,-0.372,0.13,-0.345,0.125,-0.274,0.096,-0.21,0.09
1863,6,-0.374,0.303,-0.369,0.136,-0.344,0.118,-0.267,0.094,-0.211,0.089
1863,7,-0.51,0.295,-0.386,0.148,-0.325,0.118,-0.265,0.094,-0.212,0.088
1863,8,-0.387,0.385,-0.384,0.155,-0.312,0.119,-0.26,0.094,-0.211,0.088
1863,9,-0.909,0.317,-0.397,0.15,-0.307,0.119,-0.256,0.094,-0.212,0.088
1863,10,-0.331,0.262,-0.38,0.164,-0.304,0.116,-0.254,0.094,-0.211,0.088
1863,11,-0.102,0.659,-0.403,0.153,-0.309,0.116,-0.255,0.092,-0.21,0.087
1863,12,-0.553,0.537,-0.382,0.153,-0.309,0.113,-0.251,0.092,-0.21,0.087
1864,1,-0.301,0.528,-0.345,0.168,-0.305,0.11,-0.247,0.091,-0.211,0.086
1864,2,-0.313,0.3,-0.336,0.162,-0.306,0.11,-0.243,0.09,-0.211,0.087
1864,3,-0.547,0.448,-0.298,0.164,-0.298,0.109,-0.237,0.09,-0.213,0.087
1864,4,-0.017,0.651,-0.288,0.156,-0.302,0.112,-0.239,0.091,-0.215,0.087
1864,5,-0.49,0.202,-0.3,0.131,-0.3,0.107,-0.24,0.092,-0.217,0.087
1864,6,-0.123,0.242,-0.303,0.161,-0.293,0.104,-0.24,0.091,-0.218,0.087
1864,7,-0.06,0.456,-0.261,0.16,-0.276,0.102,-0.239,0.092,-0.22,0.085
1864,8,-0.288,0.397,-0.243,0.186,-0.274,0.102,-0.238,0.091,-0.22,0.085
1864,9,-0.454,0.183,-0.196,0.17,-0.269,0.104,-0.237,0.091,-0.22,0.085
1864,10,-0.213,0.306,-0.227,0.166,-0.264,0.106,-0.236,0.092,-0.22,0.084
1864,11,-0.246,0.326,-0.214,0.172,-0.268,0.105,-0.233,0.092,-0.22,0.083
1864,12,-0.581,0.667,-0.221,0.17,-0.264,0.106,-0.234,0.093,-0.221,0.083
1865,1,0.197,0.406,-0.219,0.171,-0.26,0.106,-0.234,0.094,-0.22,0.084
1865,2,-0.098,0.244,-0.19,0.16,-0.256,0.106,-0.232,0.095,-0.221,0.083
1865,3,0.017,0.465,-0.163,0.161,-0.251,0.108,-0.224,0.093,-0.223,0.084
1865,4,-0.387,0.297,-0.18,0.166,-0.244,0.11,-0.227,0.092,-0.224,0.084
1865,5,-0.331,0.283,-0.166,0.162,-0.228,0.103,-0.229,0.092,-0.225,0.084
1865,6,-0.206,0.31,-0.143,0.131,-0.218,0.101,-0.228,0.092,-0.226,0.084
1865,7,-0.037,0.24,-0.146,0.148,-0.217,0.1,-0.226,0.091,-0.227,0.083
1865,8,0.059,0.244,-0.146,0.168,-0.218,0.102,-0.224,0.091,-0.227,0.082
1865,9,-0.127,0.239,-0.162,0.157,-0.218,0.106,-0.223,0.092,-0.226,0.082
1865,10,-0.425,0.373,-0.155,0.148,-0.214,0.106,-0.223,0.094,-0.229,0.08
1865,11,-0.073,0.375,-0.166,0.154,-0.207,0.106,-0.223,0.091,-0.233,0.079
1865,12,-0.31,0.44,-0.18,0.142,-0.195,0.104,-0.223,0.086,-0.233,0.079
1866,1,0.163,0.479,-0.179,0.138,-0.185,0.106,-0.217,0.089,-0.234,0.08
1866,2,-0.094,0.404,-0.201,0.13,-0.177,0.102,-0.211,0.089,-0.235,0.08
1866,3,-0.182,0.366,-0.19,0.136,-0.165,0.101,-0.206,0.088,-0.237,0.079
1866,4,-0.297,0.268,-0.186,0.138,-0.158,0.101,-0.203,0.087,-0.24,0.078
1866,5,-0.465,0.23,-0.168,0.118,-0.161,0.094,-0.203,0.087,-0.243,0.077
1866,6,-0.37,0.254,-0.144,0.125,-0.147,0.094,-0.201,0.087,-0.246,0.075
1866,7,-0.021,0.209,-0.138,0.125,-0.139,0.096,-0.199,0.085,-0.247,0.074
1866,8,-0.206,0.308,-0.19,0.12,-0.13,0.097,-0.198,0.085,-0.246,0.073
1866,9,-0.003,0.257,-0.179,0.121,-0.117,0.096,-0.198,0.085,-0.245,0.072
1866,10,-0.368,0.332,-0.173,0.121,-0.123,0.095,-0.2,0.085,-0.244,0.072
1866,11,0.137,0.52,-0.17,0.14,-0.115,0.096,-0.204,0.084,-0.244,0.072
1866,12,-0.016,0.452,-0.143,0.142,-0.114,0.096,-0.202,0.082,-0.246,0.072
1867,1,0.229,0.23,-0.16,0.15,-0.114,0.097,-0.198,0.081,-0.245,0.071
1867,2,-0.713,0.184,-0.149,0.155,-0.113,0.095,-0.194,0.08,-0.243,0.073
1867,3,-0.051,0.5,-0.157,0.156,-0.11,0.094,-0.194,0.08,-0.241,0.073
1867,4,-0.225,0.279,-0.133,0.153,-0.109,0.093,-0.192,0.079,-0.238,0.072
1867,5,-0.43,0.489,-0.135,0.151,-0.103,0.093,-0.189,0.08,-0.234,0.072
1867,6,-0.049,0.247,-0.132,0.16,-0.097,0.098,-0.187,0.081,-0.233,0.071
1867,7,-0.222,0.256,-0.151,0.158,-0.107,0.103,-0.183,0.084,-0.231,0.071
1867,8,-0.081,0.278,-0.126,0.16,-0.108,0.102,-0.179,0.084,-0.228,0.07
1867,9,-0.093,0.269,-0.155,0.135,-0.105,0.1,-0.177,0.085,-0.224,0.07
1867,10,-0.086,0.283,-0.133,0.136,-0.099,0.099,-0.176,0.085,-0.223,0.07
1867,11,0.118,0.446,-0.082,0.127,-0.099,0.097,-0.175,0.084,-0.221,0.07
1867,12,0.024,0.497,-0.052,0.124,-0.096,0.096,-0.172,0.085,-0.222,0.07
1868,1,-0.009,0.539,-0.024,0.12,-0.095,0.098,-0.174,0.084,-0.221,0.071
1868,2,-0.408,0.423,-0.01,0.116,-0.098,0.097,-0.17,0.085,-0.218,0.072
1868,3,-0.397,0.492,-0.019,0.124,-0.099,0.1,-0.168,0.086,-0.212,0.072
1868,4,0.034,0.249,-0.001,0.123,-0.095,0.104,-0.169,0.087,-0.208,0.072
1868,5,0.18,0.224,-0.035,0.11,-0.1,0.107,-0.169,0.086,-0.207,0.072
1868,6,0.319,0.419,-0.013,0.109,-0.102,0.104,-0.168,0.085,-0.205,0.071
1868,7,0.111,0.245,0.002,0.126,-0.109,0.109,-0.166,0.085,-0.203,0.071
1868,8,0.083,0.202,0.056,0.129,-0.109,0.116,-0.164,0.083,-0.2,0.071
1868,9,-0.201,0.355,0.105,0.146,-0.105,0.116,-0.159,0.083,-0.197,0.071
1868,10,0.133,0.256,0.074,0.152,-0.102,0.118,-0.158,0.085,-0.196,0.071
1868,11,-0.291,0.454,0.056,0.153,-0.098,0.12,-0.161,0.084,-0.195,0.071
1868,12,0.286,0.708,0.026,0.165,-0.092,0.121,-0.158,0.086,-0.193,0.073
1869,1,0.171,0.413,0.01,0.171,-0.093,0.122,-0.158,0.088,-0.191,0.073
1869,2,0.244,0.505,-0.014,0.171,-0.091,0.122,-0.159,0.088,-0.191,0.073
1869,3,0.197,0.688,-0.021,0.171,-0.097,0.125,-0.159,0.087,-0.188,0.072
1869,4,-0.342,0.338,-0.046,0.181,-0.098,0.125,-0.163,0.086,-0.188,0.073
1869,5,-0.042,0.271,-0.011,0.179,-0.107,0.122,-0.162,0.087,-0.189,0.073
1869,6,-0.035,0.301,-0.052,0.168,-0.111,0.119,-0.165,0.088,-0.19,0.073
1869,7,-0.087,0.29,-0.103,0.181,-0.12,0.121,-0.169,0.088,-0.189,0.073
1869,8,-0.199,0.204,-0.135,0.184,-0.114,0.12,-0.167,0.087,-0.19,0.073
1869,9,-0.289,0.161,-0.135,0.154,-0.119,0.117,-0.165,0.086,-0.189,0.073
1869,10,-0.159,0.208,-0.106,0.139,-0.12,0.118,-0.163,0.086,-0.188,0.072
1869,11,0.12,0.305,-0.132,0.137,-0.109,0.114,-0.162,0.087,-0.188,0.072
1869,12,-0.205,0.26,-0.132,0.136,-0.11,0.116,-0.158,0.088,-0.191,0.074
1870,1,-0.441,0.695,-0.12,0.141,-0.106,0.116,-0.162,0.087,-0.191,0.073
1870,2,-0.133,0.551,-0.117,0.143,-0.103,0.115,-0.163,0.088,-0.192,0.074
1870,3,0.197,0.262,-0.109,0.152,-0.104,0.119,-0.166,0.089,-0.191,0.073
1870,4,-0.005,0.213,-0.109,0.154,-0.109,0.119,-0.165,0.089,-0.194,0.073
1870,5,-0.353,0.289,-0.149,0.169,-0.122,0.119,-0.166,0.088,-0.194,0.072
1870,6,-0.031,0.263,-0.17,0.185,-0.127,0.115,-0.166,0.089,-0.195,0.071
1870,7,0.057,0.217,-0.155,0.147,-0.131,0.112,-0.168,0.089,-0.195,0.071
1870,8,-0.165,0.211,-0.151,0.147,-0.122,0.112,-0.17,0.089,-0.195,0.07
1870,9,-0.188,0.22,-0.162,0.146,-0.117,0.116,-0.171,0.09,-0.195,0.07
1870,10,-0.157,0.297,-0.171,0.169,-0.124,0.116,-0.167,0.091,-0.195,0.071
1870,11,-0.369,0.576,-0.159,0.169,-0.131,0.114,-0.171,0.093,-0.194,0.07
1870,12,-0.456,0.476,-0.157,0.181,-0.141,0.115,-0.172,0.093,-0.193,0.068
1871,1,-0.26,0.598,-0.173,0.185,-0.147,0.114,-0.174,0.094,-0.191,0.069
1871,2,-0.083,0.863,-0.165,0.192,-0.15,0.112,-0.177,0.096,-0.187,0.069
1871,3,0.064,0.37,-0.181,0.193,-0.153,0.114,-0.177,0.096,-0.185,0.068
1871,4,-0.105,0.5,-0.201,0.194,-0.159,0.118,-0.177,0.096,-0.183,0.067
1871,5,-0.21,0.248,-0.205,0.209,-0.16,0.12,-0.18,0.097,-0.182,0.067
1871,6,-0.012,0.273,-0.186,0.199,-0.168,0.117,-0.179,0.097,-0.182,0.066
1871,7,-0.134,0.255,-0.19,0.224,-0.177,0.113,-0.181,0.097,-0.18,0.066
1871,8,-0.065,0.306,-0.215,0.148,-0.188,0.113,-0.182,0.097,-0.18,0.065
1871,9,-0.383,0.254,-0.251,0.129,-0.201,0.107,-0.185,0.098,-0.179,0.065
1871,10,-0.395,0.3,-0.261,0.113,-0.202,0.107,-0.183,0.098,-0.179,0.065
1871,11,-0.418,0.334,-0.227,0.106,-0.209,0.108,-0.186,0.095,-0.182,0.065
1871,12,-0.237,0.528,-0.234,0.106,-0.217,0.108,-0.191,0.093,-0.18,0.064
1872,1,-0.301,0.498,-0.222,0.106,-0.223,0.109,-0.195,0.092,-0.176,0.064
1872,2,-0.389,0.386,-0.208,0.107,-0.222,0.109,-0.188,0.094,-0.173,0.064
1872,3,-0.364,0.358,-0.19,0.116,-0.22,0.11,-0.187,0.093,-0.174,0.064
1872,4,-0.227,0.292,-0.187,0.121,-0.217,0.111,-0.183,0.092,-0.172,0.064
1872,5,0.204,0.224,-0.208,0.131,-0.221,0.111,-0.176,0.09,-0.171,0.064
1872,6,-0.105,0.278,-0.211,0.121,-0.219,0.112,-0.176,0.09,-0.171,0.064
1872,7,0.015,0.349,-0.207,0.121,-0.216,0.106,-0.173,0.089,-0.17,0.064
1872,8,0.101,0.268,-0.167,0.128,-0.218,0.105,-0.171,0.088,-0.17,0.064
1872,9,-0.164,0.319,-0.144,0.142,-0.227,0.106,-0.169,0.089,-0.169,0.064
1872,10,-0.359,0.126,-0.157,0.149,-0.232,0.105,-0.167,0.089,-0.168,0.065
1872,11,-0.665,0.466,-0.191,0.151,-0.232,0.102,-0.166,0.089,-0.166,0.065
1872,12,-0.273,0.55,-0.209,0.147,-0.237,0.103,-0.166,0.088,-0.166,0.065
1873,1,-0.259,0.515,-0.229,0.142,-0.241,0.104,-0.166,0.087,-0.167,0.065
1873,2,0.092,0.445,-0.247,0.137,-0.241,0.103,-0.157,0.086,-0.167,0.066
1873,3,-0.084,0.282,-0.266,0.146,-0.242,0.103,-0.145,0.088,-0.165,0.066
1873,4,-0.386,0.324,-0.254,0.138,-0.24,0.102,-0.14,0.087,-0.165,0.067
1873,5,-0.203,0.178,-0.228,0.127,-0.243,0.101,-0.14,0.087,-0.165,0.067
1873,6,-0.32,0.203,-0.222,0.13,-0.242,0.103,-0.142,0.088,-0.164,0.066
1873,7,-0.225,0.22,-0.229,0.122,-0.239,0.104,-0.141,0.087,-0.162,0.066
1873,8,-0.117,0.2,-0.272,0.114,-0.244,0.097,-0.14,0.087,-0.162,0.065
1873,9,-0.398,0.229,-0.312,0.108,-0.248,0.096,-0.138,0.087,-0.16,0.065
1873,10,-0.206,0.271,-0.316,0.099,-0.252,0.098,-0.138,0.087,-0.16,0.065
1873,11,-0.36,0.201,-0.336,0.112,-0.263,0.099,-0.134,0.087,-0.162,0.064
1873,12,-0.196,0.433,-0.351,0.113,-0.266,0.099,-0.135,0.089,-0.161,0.065
1874,1,-0.345,0.409,-0.37,0.117,-0.268,0.097,-0.135,0.086,-0.161,0.066
1874,2,-0.422,0.288,-0.371,0.121,-0.273,0.098,-0.139,0.084,-0.16,0.066
1874,3,-0.568,0.197,-0.353,0.116,-0.272,0.099,-0.139,0.083,-0.161,0.065
